Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
24111,6,-0.347389784031,-0.352137646931,-0.346436021317,-0.255202894287,2.789459639443,1.016714226466,-0.025814968845,-1.173114194817,0.843037170003,0.567857783434,-0.875215889135,-0.738656850867,-0.534748542359,-0.608230254267,0.923811002799,-0.401198370376,0.171126088353,Ca49,3/2,-,1.0,-327.324305,Ca49,3/2,-,1.0,-327.324305,11.4187544,0.2216793975792648,-0.0227699343653593,11.617663863213906,-1.6791394480533999,-3.0941510290573,-0.0268069003870999,3.50076059638672
25266,4,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,Ca49,3/2,-,1.0,-188.983906,Ca49,3/2,-,1.0,-188.983906,12.3244014,0.2338645240615947,-0.0331521471738494,12.525113776887745,-1.5155292989803004,-3.1592820950753997,-0.003445370967400001,3.6280538401307862
26807,4,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,Ca49,3/2,-,1.0,-189.126772,Ca49,3/2,-,1.0,-189.126772,12.7538346,0.2318708697619042,-0.0287886179027129,12.95691685185919,-1.7330540838239001,-2.9565070838139,-0.016937693116,3.687082551538437
27641,6,-0.332965845739,-0.329169170966,-0.333919121534,-0.231783350113,2.267998871741,1.180126152521,-0.018407669941,-1.138716665248,0.752349756619,0.215572570333,-0.788350300063,-0.738825081814,-0.48741127838,-0.700051394556,0.956280474016,1.190193161933,-0.015094917912,Ca49,3/2,-,1.0,-189.08248,Ca49,3/2,-,1.0,-189.08248,14.2885219,0.3828638972984547,-0.0234227977609042,14.64796299953755,-1.6564285993996997,-2.8871429866632,-0.0881315026865,3.9096833490114706
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,Ca49,3/2,-,1.0,-258.953188,Ca49,3/2,-,1.0,-258.953188,12.0034048,0.3114700425290257,-0.0247181643242574,12.290156678204768,-1.4379243817291005,-3.2680368656821006,-0.006290506460000101,3.595527439501021
29919,6,-0.327434455367,-0.323362019428,-0.323514633071,-0.243432844874,2.232625093772,0.582155586536,0.025101828698,-1.019549310443,0.885366660652,0.291211868397,-0.742253531546,-0.714088167013,-0.440268730193,-0.691142585456,0.907257365461,-0.914417821492,-0.238505739068,Ca49,3/2,-,1.0,-222.037419,Ca49,3/2,-,1.0,-222.037419,13.134367,0.4575717425724107,-0.0204016385221277,13.571537104050282,-1.6166080717298001,-2.7822309840250004,-0.0700507798297001,3.7695089858030957
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,Ca49,3/2,-,1.0,-150.707552,Ca49,3/2,-,1.0,-150.707552,13.7011543,0.1435952128473987,-0.0368210687573335,13.807928444090065,-1.5959388103814,-2.9635798677888006,-0.0223141899359001,3.800735367542716
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,Ca49,3/2,-,1.0,-210.286178,Ca49,3/2,-,1.0,-210.286178,12.7832451,0.400269155878831,-0.0202582770050779,13.163255978873753,-1.2723404501762998,-3.186203166127,-0.0211649982193999,3.714958528553684
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,Ca49,3/2,-,1.0,-156.823951,Ca49,3/2,-,1.0,-156.823951,13.6383583,0.18078980949496,-0.0352625486819682,13.783885560812992,-1.6613176901045998,-3.0544661959003,-0.0193399131622001,3.797571125181593
35191,6,-0.357145641546,-0.352266291572,-0.351523358776,-0.248428814597,2.674295486345,1.073799809763,-0.108617929356,-1.339075265809,0.88419069826,0.335918994882,-0.913698472226,-0.747966825878,-0.776217881207,-0.303108427328,0.820134997756,1.263110607899,0.180646677536,Ca49,3/2,-,1.0,-226.577634,Ca49,3/2,-,1.0,-226.577634,12.9413402,0.3439603413361921,-0.0241208593198057,13.261179682016387,-1.6023644444801999,-3.1135581396393,-0.0674574007944001,3.7281148818157934
35448,8,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,Ca49,3/2,-,1.0,-260.88497,Ca49,3/2,-,1.0,-260.88497,13.1634639,0.3620880274815884,-0.0235784915543585,13.50197343592723,-1.7152346174254005,-2.7601700801704,-0.0917746167533,3.7602705123338174
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,Ca49,3/2,-,1.0,-124.749343,Ca49,3/2,-,1.0,-124.749343,13.4041251,0.2325478460103038,-0.027450426406626,13.609222519603678,-1.4806596168654995,-2.7482108994568,-0.030260864062399803,3.7745043925797304
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,Ca49,3/2,-,1.0,-258.498272,Ca49,3/2,-,1.0,-258.498272,11.5565638,0.3120374651577033,-0.0228874901383694,11.845713775019332,-1.4716516301712004,-3.333444588941,0.000636246656,3.5331819462092993
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,Ca49,3/2,-,1.0,-206.916382,Ca49,3/2,-,1.0,-206.916382,13.0301684,0.2666391965129666,-0.0218802421201294,13.274927354392839,-1.3845184191520006,-2.9088816827305006,-0.0292160857141999,3.729958209470025
46516,6,-0.325189570099,-0.324537339874,-0.330046814285,-0.239937316517,2.194887559602,0.478179452408,0.012902815294,-0.914639867946,0.898464430779,0.21592589001,-0.808121251221,-0.748082402393,-0.45984137658,-0.702149285053,0.968102133771,-3.919386105424,-1.05278562229,Ca49,3/2,-,1.0,-207.279728,Ca49,3/2,-,1.0,-207.279728,13.3756247,0.4046541589538249,-0.020947372319038,13.759331486634787,-1.7117296433421998,-2.7362692118289,-0.0685525280786001,3.7943368823333
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,Ca49,3/2,-,1.0,-164.504589,Ca49,3/2,-,1.0,-164.504589,13.5536875,0.2693351966514998,-0.0278727451579129,13.795149951493588,-1.3940722550699005,-2.9375605615936005,-0.0312011692838999,3.7990539403242995
51353,6,-0.343195083402,-0.340198610353,-0.337406159088,-0.265278275681,2.587156345213,0.638467008885,0.058449143508,-1.179923866405,0.997644948971,0.624738428254,-0.743175483425,-0.718817330793,-0.459781373781,-0.62947997138,1.04005698853,0.361611032932,0.00679438014,Ca49,3/2,-,1.0,-304.993655,Ca49,3/2,-,1.0,-304.993655,12.0766462,0.452065074461294,-0.0217751863653009,12.506936088095992,-1.3757591965681004,-3.6572345750780997,-0.0362935485394001,3.6255478176540428
51798,8,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,Ca49,3/2,-,1.0,-355.827145,Ca49,3/2,-,1.0,-355.827145,12.1624923,0.4802864623105169,-0.018121890474951,12.624656871835565,-1.1624037004341,-2.9542401293902003,-0.1151085581064999,3.6417465263023954
51962,10,-0.341240008233,-0.343868243897,-0.340738508849,-0.257287471337,2.621337290671,0.459357141368,0.019254038073,-1.217323519243,0.920988942186,0.50211219282,-0.856449938288,-0.795195885776,-0.455637498705,-0.742309489139,0.956920647579,-2.477548599816,-0.520315715585,Ca49,3/2,-,1.0,-445.748101,Ca49,3/2,-,1.0,-445.748101,10.3580397,0.2310732467358844,-0.0228739544342918,10.566238992301592,-1.5922003343389004,-2.8042876889332997,-0.0664459857857999,3.3472227117868316
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,Ca49,3/2,-,1.0,-197.148547,Ca49,3/2,-,1.0,-197.148547,12.990327,0.2061724449671296,-0.0327471856174302,13.163752259349701,-1.7088971400167996,-3.0995567201789997,-0.013548951599600099,3.7150253228409764
54793,6,-0.3457648926,-0.347354680196,-0.345348794876,-0.252171093211,2.56434619712,0.40580532715,-0.184461411956,-1.348728146719,0.9284816226,0.350679704262,-0.920091471566,-0.763646254136,-0.784149006267,-0.297981825055,0.767287628052,-1.982848304102,-0.5659229922,Ca49,3/2,-,1.0,-259.96764,Ca49,3/2,-,1.0,-259.96764,11.4693482,0.3282450842356468,-0.0223728144564229,11.775220469779224,-1.5286183489002003,-3.2453425556014004,-0.04934536236380001,3.5231919277523365
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca49,3/2,-,1.0,-170.68742,Ca49,3/2,-,1.0,-170.68742,12.9488908,0.2077512126084812,-0.0295678304838142,13.127074182124668,-1.4619534964205,-2.893081612636,-0.025606591921099802,3.7100855882478867
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca49,3/2,-,1.0,-323.209054,Ca49,3/2,-,1.0,-323.209054,12.3148547,0.3154738757225346,-0.0240050315442264,12.60632354417831,-1.5938063856003999,-2.5011749034044004,-0.10534542074709999,3.6392285493189775
55703,10,-0.319001611137,-0.326250812445,-0.321444956243,-0.265600685713,2.278559453762,0.718006416691,0.053482822718,-1.139698519893,0.969048880079,0.621757664494,-0.813914459458,-0.778151292064,-0.41440633358,-0.809483964305,1.00605406811,0.0010284706,-0.143078014063,Ca49,3/2,-,1.0,-373.172914,Ca49,3/2,-,1.0,-373.172914,11.4544751,0.2798132860227424,-0.0233436968088832,11.710944689213859,-1.7042830336239003,-2.8536435415293,-0.0713237946905001,3.5140582777202
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,Ca49,3/2,-,1.0,-213.728116,Ca49,3/2,-,1.0,-213.728116,13.223674,0.2186108518506734,-0.0295362552583331,13.41274859659234,-1.5738645970217997,-3.1279048813871,-0.0228413813783,3.748387584894649
61043,6,-0.34029762555,-0.340419692478,-0.336229497499,-0.2387531911,2.504829101874,0.74529152205,0.062250007235,-0.988506986579,0.720316343546,0.414651878938,-0.788161134361,-0.746426820154,-0.423797174268,-0.755547470603,0.993561474121,3.65192502128,0.739171251547,Ca49,3/2,-,1.0,-262.826673,Ca49,3/2,-,1.0,-262.826673,13.1637519,0.4220859618584362,-0.0206515299171137,13.565186331941321,-1.445665333533,-3.0236821246726002,-0.0719167621705999,3.768666504473608
61644,8,-0.326960423408,-0.335916756682,-0.333557580948,-0.242914625132,2.460463302429,1.141558019621,0.072555097819,-1.058803018268,0.759387304855,0.490109806559,-0.71388121136,-0.679659747709,-0.369226728325,-0.697972700549,0.992980303409,1.794156629976,0.252357363739,Ca49,3/2,-,1.0,-267.886868,Ca49,3/2,-,1.0,-267.886868,13.6366133,0.440195954082529,-0.0229875100701596,14.053821744012371,-1.5964822414094995,-3.3138424860865006,-0.08925742017180009,3.8329469907647264
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,Ca49,3/2,-,1.0,-201.008842,Ca49,3/2,-,1.0,-201.008842,12.5975322,0.2847928733349189,-0.029457399181233,12.852867674153686,-1.3024576864268003,-3.1483590860388997,-0.0140035340795999,3.672945488862268
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,Ca49,3/2,-,1.0,-161.285274,Ca49,3/2,-,1.0,-161.285274,12.9178547,0.3034735398027517,-0.0248628887645896,13.196465351038162,-1.4288327319841,-3.0045359831517,-0.0248427641979999,3.7194255256743833
64423,6,-0.328747385056,-0.328731624805,-0.3230037579,-0.251626485837,2.320512018546,0.993237948406,0.078916988731,-1.11004312721,0.790533718215,0.616537697965,-0.755640792094,-0.749707158741,-0.450878212716,-0.695750522376,0.980184643375,2.36207962815,0.333133836815,Ca49,3/2,-,1.0,-236.546211,Ca49,3/2,-,1.0,-236.546211,13.1707763,0.4474071587719218,-0.0228310693496842,13.595352389422239,-1.593466969987,-3.2716111617148003,-0.053164777579799996,3.7726666006184852
67939,4,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,Ca49,3/2,-,1.0,-176.729851,Ca49,3/2,-,1.0,-176.729851,12.7497717,0.1857524837008749,-0.0334159054827758,12.9021082782181,-1.5328526669773002,-3.0070886730498003,-0.019023017776300097,3.6796425326678266
68107,4,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,Ca49,3/2,-,1.0,-170.53285,Ca49,3/2,-,1.0,-170.53285,12.670705,0.1394532214493506,-0.032604055636802,12.777554165812548,-1.6796479808828,-2.8230658566362004,-0.013740926458100098,3.662678672203248
69009,4,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,Ca49,3/2,-,1.0,-170.524816,Ca49,3/2,-,1.0,-170.524816,13.3671717,0.1171396967986901,-0.0326531919010385,13.451658204897651,-1.4973031286577,-2.7658672126286,-0.0295159901554999,3.7535741760217887
69721,6,-0.326787313654,-0.331176175236,-0.332978609884,-0.252435384264,2.37841200977,1.409355220744,0.016125544303,-1.247989748171,0.92706684153,0.415651302023,-0.785300886248,-0.729953719345,-0.469025914902,-0.640396055839,0.932543945364,2.277233344902,0.356729368867,Ca49,3/2,-,1.0,-246.917018,Ca49,3/2,-,1.0,-246.917018,13.4181192,0.323620539907491,-0.0253156575947644,13.716424082312725,-1.6545619100014999,-3.2957106745684004,-0.06586751348,3.788678525860003
70581,4,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca49,3/2,-,1.0,-238.844855,Ca49,3/2,-,1.0,-238.844855,11.9211181,0.3077896319566743,-0.0208510041811743,12.2080567277755,-1.4504477719566,-3.0219031069436992,-0.012523439494700101,3.5840923003984564
70581,8,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca49,3/2,-,1.0,-397.504325,Ca49,3/2,-,1.0,-397.504325,11.4602595,0.3202974689171991,-0.0252476477779357,11.755309321139261,-1.4690489565950002,-2.4923504914157,-0.11517276221310001,3.520365067878509
70900,4,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,Ca49,3/2,-,1.0,-167.167123,Ca49,3/2,-,1.0,-167.167123,13.6771635,0.1881893305833177,-0.0264363242673277,13.838916506315991,-1.5102434666622,-2.6123522790286002,-0.037343175727399903,3.8048097713704414
71002,10,-0.342593163735,-0.346865926419,-0.347309835201,-0.268241072781,2.707874004087,0.623427297399,0.038587877502,-1.117972478223,1.038336127186,0.610183356068,-0.851658428857,-0.73833603083,-0.479695284629,-0.625610805806,0.972413955265,-2.477315745748,-0.552231784839,Ca49,3/2,-,1.0,-395.367204,Ca49,3/2,-,1.0,-395.367204,11.1734596,0.2699566961445984,-0.0231898141292199,11.420226482015378,-1.6106316795070004,-3.1932518732795003,-0.0468018588574,3.4724468854131345
72022,6,-0.352964811908,-0.345878158666,-0.348650874617,-0.259188015273,2.591222973232,1.243181605444,-0.06061504745,-1.264474660908,0.931408903225,0.523429155471,-0.871627110379,-0.700410947142,-0.581058153362,-0.487059477925,0.940873671799,-0.786868763659,-0.404603795078,Ca49,3/2,-,1.0,-286.938415,Ca49,3/2,-,1.0,-286.938415,12.2201574,0.3000682940183817,-0.0240179889487844,12.496207705069597,-1.6939457784153003,-3.3827802271877,-0.0407923875066001,3.6240679622586547
72276,4,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,Ca49,3/2,-,1.0,-207.153108,Ca49,3/2,-,1.0,-207.153108,12.7729312,0.2186504785526156,-0.0337910982577641,12.957790580294853,-1.7067727012391003,-3.1401701475093002,-0.0085567540134001,3.687201034700285
72297,4,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca49,3/2,-,1.0,-158.67416,Ca49,3/2,-,1.0,-158.67416,12.5448546,0.2126229810640882,-0.0302721363193379,12.727205444744751,-1.464292467688,-2.9200338089508002,-0.012996056792899901,3.655799000867628
72297,6,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca49,3/2,-,1.0,-237.253041,Ca49,3/2,-,1.0,-237.253041,12.3892265,0.3575086692658829,-0.0216818663615103,12.725053302904373,-1.5120198048856004,-2.9189486526949,-0.0612863176254,3.6555046427141042
72468,4,-0.333385736559,-0.336707072072,-0.331826865235,-0.246599089748,2.498040801875,0.614182696392,0.054890222855,-1.102561991366,0.743749433332,0.56372826728,-0.718259971294,-0.724977376792,-0.36625386755,-0.793133538727,1.029977370424,1.554155846585,0.321758294428,Ca49,3/2,-,1.0,-220.333454,Ca49,3/2,-,1.0,-220.333454,12.4682125,0.330300257716461,-0.0289914542437325,12.769521303472729,-1.3230795205083,-3.3233747967275,-0.0112741882011999,3.6615819249980914
72575,8,-0.33538897766,-0.332074780186,-0.335937456488,-0.230422039075,2.398642118251,1.495523542425,-0.002584867627,-1.217615496582,0.760998722841,0.215532587232,-0.81579158355,-0.756369841417,-0.449727472893,-0.71748829064,0.934301169089,3.901864559258,0.800805327777,Ca49,3/2,-,1.0,-301.892487,Ca49,3/2,-,1.0,-301.892487,13.2955753,0.3044634183285661,-0.0257036205833352,13.57433509774523,-1.6732442519149004,-2.5941346111151,-0.1250246530272,3.7698801025689437
73143,10,-0.336016290396,-0.333550426378,-0.338181545527,-0.259228190333,2.402999071483,1.134684595796,-0.013430956944,-1.082839355663,0.955503653971,0.504694234013,-0.791069995226,-0.732904463403,-0.436812196566,-0.722872804338,1.031446814008,-2.552335384799,-0.71287038651,Ca49,3/2,-,1.0,-328.26968400000004,Ca49,3/2,-,1.0,-328.26968400000004,12.245876,0.3092999808184954,-0.0250310633969089,12.530144917421588,-1.8063935709657,-3.0076789946719003,-0.0770040822312,3.628747140187862
