Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
24111,6,-0.347389784031,-0.352137646931,-0.346436021317,-0.255202894287,2.789459639443,1.016714226466,-0.025814968845,-1.173114194817,0.843037170003,0.567857783434,-0.875215889135,-0.738656850867,-0.534748542359,-0.608230254267,0.923811002799,-0.401198370376,0.171126088353,Ca39,3/2,+,1.0,-266.9088637,Ca39,3/2,+,1.0,-266.9088637,2.74057408,9.546629066145178,-0.6876873474890568,11.599515798656121,1.8413679835134,3.6413598239157,-0.37947839496969993,3.50637657542029
25266,4,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,Ca39,3/2,+,1.0,-160.96881739999998,Ca39,3/2,+,1.0,-160.96881739999998,3.01985147,9.989488432492209,-0.579791380712162,12.429548521780045,1.8229998358683,3.7924045597077,-0.3398599132843,3.6228040813408673
26807,4,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,Ca39,3/2,+,1.0,-156.0449213,Ca39,3/2,+,1.0,-156.0449213,3.06689845,9.89263985621301,-0.1274087454586875,12.832129560754323,1.9264744798130002,3.6195031595590006,-0.33404028870699987,3.6779464991696553
27641,6,-0.332965845739,-0.329169170966,-0.333919121534,-0.231783350113,2.267998871741,1.180126152521,-0.018407669941,-1.138716665248,0.752349756619,0.215572570333,-0.788350300063,-0.738825081814,-0.48741127838,-0.700051394556,0.956280474016,1.190193161933,-0.015094917912,Ca39,3/2,+,1.0,-161.9297956,Ca39,3/2,+,1.0,-161.9297956,3.46926069,11.605402027032136,-0.6879212323838301,14.386741484648306,1.9750068154536,3.8859955781427,-0.40588530800669986,3.88354250326275
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,Ca39,3/2,+,1.0,-210.6080388,Ca39,3/2,+,1.0,-210.6080388,2.86016846,9.642300716632192,-0.4199071185388557,12.082562058093337,1.6396333040606001,3.9025556235034005,-0.3947165934538,3.574594095571319
29919,6,-0.327434455367,-0.323362019428,-0.323514633071,-0.243432844874,2.232625093772,0.582155586536,0.025101828698,-1.019549310443,0.885366660652,0.291211868397,-0.742253531546,-0.714088167013,-0.440268730193,-0.691142585456,0.907257365461,-0.914417821492,-0.238505739068,Ca39,3/2,+,1.0,-191.1060794,Ca39,3/2,+,1.0,-191.1060794,3.15033819,10.73833623070112,-0.6440362239896387,13.244638196711481,1.8705510986526,3.7960123807668005,-0.3711104087180999,3.7336040345370693
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,Ca39,3/2,+,1.0,-136.2389293,Ca39,3/2,+,1.0,-136.2389293,3.44866123,10.506031620774182,-0.2119664017400251,13.742726449034159,1.9968273681406,4.3931841539298,-0.2888076884284999,3.7997220081256153
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,Ca39,3/2,+,1.0,-178.6839549,Ca39,3/2,+,1.0,-178.6839549,3.07359298,9.813292865482923,-0.0594413529471898,12.827444492535733,1.6359010100073,4.341136691680699,-0.3749541443536999,3.677309530422444
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,Ca39,3/2,+,1.0,-137.12411179999998,Ca39,3/2,+,1.0,-137.12411179999998,3.41133517,10.313559689371106,-0.0687318363691688,13.656163023001936,1.9693417155820998,4.353632288324899,-0.28083930716780003,3.788314125439169
35191,6,-0.357145641546,-0.352266291572,-0.351523358776,-0.248428814597,2.674295486345,1.073799809763,-0.108617929356,-1.339075265809,0.88419069826,0.335918994882,-0.913698472226,-0.747966825878,-0.776217881207,-0.303108427328,0.820134997756,1.263110607899,0.180646677536,Ca39,3/2,+,1.0,-193.2799317,Ca39,3/2,+,1.0,-193.2799317,3.10913328,10.655557019799105,-0.6741200939042402,13.090570205894863,1.9397727072933,3.835827722363801,-0.4204584442472,3.7129140975647235
35448,8,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,Ca39,3/2,+,1.0,-218.4517004,Ca39,3/2,+,1.0,-218.4517004,3.14181634,11.276718717468135,-1.125351830871377,13.293183226596758,1.9700460837395999,3.6343367421673003,-0.3590718844968,3.740099479505426
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,Ca39,3/2,+,1.0,-115.651086,Ca39,3/2,+,1.0,-115.651086,3.33773587,10.52770338669659,-0.3736077835091883,13.491831473187402,1.9018093462071,4.0227628501311,-0.3634070467854,3.7665624066497827
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,Ca39,3/2,+,1.0,-204.9377285,Ca39,3/2,+,1.0,-204.9377285,2.79940629,9.46315629806734,-0.6409023024061762,11.621660285661164,1.6642363448762,3.4525062364567,-0.4022215820363999,3.5095328999257385
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,Ca39,3/2,+,1.0,-169.032687,Ca39,3/2,+,1.0,-169.032687,3.13423826,10.129919005645997,-0.1619324475019361,13.10222481814406,1.6641500666962,3.903023916954601,-0.4071797257772,3.7144832356795017
46516,6,-0.325189570099,-0.324537339874,-0.330046814285,-0.239937316517,2.194887559602,0.478179452408,0.012902815294,-0.914639867946,0.898464430779,0.21592589001,-0.808121251221,-0.748082402393,-0.45984137658,-0.702149285053,0.968102133771,-3.919386105424,-1.05278562229,Ca39,3/2,+,1.0,-172.53709419999998,Ca39,3/2,+,1.0,-172.53709419999998,3.23368231,10.921533740462865,-0.652570856319858,13.502645194143007,1.8331249474203999,3.8124961421787,-0.3642011396869999,3.7679976226296916
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,Ca39,3/2,+,1.0,-147.2095628,Ca39,3/2,+,1.0,-147.2095628,3.35569569,10.301993550490154,-0.0705475156454545,13.587141724844699,1.80395843565,4.629276007123899,-0.3491058661532,3.7791933815094327
51353,6,-0.343195083402,-0.340198610353,-0.337406159088,-0.265278275681,2.587156345213,0.638467008885,0.058449143508,-1.179923866405,0.997644948971,0.624738428254,-0.743175483425,-0.718817330793,-0.459781373781,-0.62947997138,1.04005698853,0.361611032932,0.00679438014,Ca39,3/2,+,1.0,-253.3517977,Ca39,3/2,+,1.0,-253.3517977,2.95555575,9.554297912735992,-0.3407262262280649,12.169127436507926,1.7438789804991,4.2563687921368,-0.3644254034926,3.5866820777018873
51798,8,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,Ca39,3/2,+,1.0,-288.7072775,Ca39,3/2,+,1.0,-288.7072775,2.88173872,9.607217073706384,-0.2816193678507589,12.207336425855624,1.5863194405460999,3.565593786769,-0.48632195857620003,3.592004637504749
51962,10,-0.341240008233,-0.343868243897,-0.340738508849,-0.257287471337,2.621337290671,0.459357141368,0.019254038073,-1.217323519243,0.920988942186,0.50211219282,-0.856449938288,-0.795195885776,-0.455637498705,-0.742309489139,0.956920647579,-2.477548599816,-0.520315715585,Ca39,3/2,+,1.0,-349.309994,Ca39,3/2,+,1.0,-349.309994,2.43987935,8.421784720977119,-0.4079385202767586,10.45372555070036,1.6376869043134,3.379094613430401,-0.4975297320874999,3.338994824898709
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,Ca39,3/2,+,1.0,-164.0842217,Ca39,3/2,+,1.0,-164.0842217,3.17445212,9.988269287149906,-0.1248806684359067,13.037840738714,1.8923010442530002,4.1339651413241985,-0.30957659004759996,3.70580647480599
54793,6,-0.3457648926,-0.347354680196,-0.345348794876,-0.252171093211,2.56434619712,0.40580532715,-0.184461411956,-1.348728146719,0.9284816226,0.350679704262,-0.920091471566,-0.763646254136,-0.784149006267,-0.297981825055,0.767287628052,-1.982848304102,-0.5659229922,Ca39,3/2,+,1.0,-214.194883,Ca39,3/2,+,1.0,-214.194883,2.75442726,9.461069398062987,-0.595092672687287,11.6204039853757,1.7712788211166999,3.4713608381960004,-0.4445892448266,3.509353911388206
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca39,3/2,+,1.0,-148.6255136,Ca39,3/2,+,1.0,-148.6255136,3.1542491,10.252396114609049,-0.355397288118314,13.051247926490735,1.8404842406178998,3.927415923128,-0.3821498246264,3.707614976840332
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca39,3/2,+,1.0,-266.6989371,Ca39,3/2,+,1.0,-266.6989371,2.88606346,10.502407608378038,-0.9263576685648252,12.462113399813212,1.8255956196834,3.592294644320399,-0.4893766874615999,3.627295726820907
55703,10,-0.319001611137,-0.326250812445,-0.321444956243,-0.265600685713,2.278559453762,0.718006416691,0.053482822718,-1.139698519893,0.969048880079,0.621757664494,-0.813914459458,-0.778151292064,-0.41440633358,-0.809483964305,1.00605406811,0.0010284706,-0.143078014063,Ca39,3/2,+,1.0,-293.3998667,Ca39,3/2,+,1.0,-293.3998667,2.68986308,9.468792500672542,-0.572535373195811,11.586120207476732,1.7065890340282,3.765558713635,-0.4266763657846,3.5044658790572827
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,Ca39,3/2,+,1.0,-173.3593111,Ca39,3/2,+,1.0,-173.3593111,3.21447355,10.038270856468682,0.0019955271289709,13.254739933597653,1.8427117543112999,4.2511836290486,-0.35270382478560003,3.7349566026391328
61043,6,-0.34029762555,-0.340419692478,-0.336229497499,-0.2387531911,2.504829101874,0.74529152205,0.062250007235,-0.988506986579,0.720316343546,0.414651878938,-0.788161134361,-0.746426820154,-0.423797174268,-0.755547470603,0.993561474121,3.65192502128,0.739171251547,Ca39,3/2,+,1.0,-222.1765056,Ca39,3/2,+,1.0,-222.1765056,3.13283023,10.609622967935104,-0.4503015199727457,13.292151677962359,1.8169706463922,3.9391194759710997,-0.38128324813689995,3.7399615730595897
61644,8,-0.326960423408,-0.335916756682,-0.333557580948,-0.242914625132,2.460463302429,1.141558019621,0.072555097819,-1.058803018268,0.759387304855,0.490109806559,-0.71388121136,-0.679659747709,-0.369226728325,-0.697972700549,0.992980303409,1.794156629976,0.252357363739,Ca39,3/2,+,1.0,-220.1006774,Ca39,3/2,+,1.0,-220.1006774,3.3481999,11.40514928488279,-0.9779948171708552,13.775354367711934,1.925006851412,4.1011468635168,-0.38154816197270003,3.8040130464697324
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,Ca39,3/2,+,1.0,-173.2770148,Ca39,3/2,+,1.0,-173.2770148,3.04987162,9.94976044707374,-0.3198796499092858,12.679752417164453,1.7698087896735,3.9365625696436997,-0.3568842536453,3.6571728571622715
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,Ca39,3/2,+,1.0,-140.2804931,Ca39,3/2,+,1.0,-140.2804931,3.15836575,10.148220767250963,-0.3066470771769006,12.999939440074062,1.7779414807918998,4.0787755494382,-0.3906808027919,3.7006891696107176
64423,6,-0.328747385056,-0.328731624805,-0.3230037579,-0.251626485837,2.320512018546,0.993237948406,0.078916988731,-1.11004312721,0.790533718215,0.616537697965,-0.755640792094,-0.749707158741,-0.450878212716,-0.695750522376,0.980184643375,2.36207962815,0.333133836815,Ca39,3/2,+,1.0,-201.8213412,Ca39,3/2,+,1.0,-201.8213412,3.16289212,10.591004932962266,-0.4525350445191235,13.301362008443142,1.9352643722821001,4.1431670351558,-0.3263222465628999,3.7411927106797296
67939,4,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,Ca39,3/2,+,1.0,-151.933908,Ca39,3/2,+,1.0,-151.933908,3.14142774,10.176390327558638,-0.4791594481217299,12.838658619436908,1.8777512099884,3.8873677344136004,-0.37183974412410004,3.6788339877516774
68107,4,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,Ca39,3/2,+,1.0,-142.07244,Ca39,3/2,+,1.0,-142.07244,3.13055359,10.33248852270099,-0.68156748501869,12.7814746276823,1.9001723158438,3.6034480982595003,-0.35906345814609997,3.6710537339682596
69009,4,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,Ca39,3/2,+,1.0,-148.4864341,Ca39,3/2,+,1.0,-148.4864341,3.31078664,10.512018326966071,-0.3781269155072427,13.444678051458828,1.9195659580126,3.9559296342479007,-0.3611711859390999,3.760297719790127
69721,6,-0.326787313654,-0.331176175236,-0.332978609884,-0.252435384264,2.37841200977,1.409355220744,0.016125544303,-1.247989748171,0.92706684153,0.415651302023,-0.785300886248,-0.729953719345,-0.469025914902,-0.640396055839,0.932543945364,2.277233344902,0.356729368867,Ca39,3/2,+,1.0,-202.4942605,Ca39,3/2,+,1.0,-202.4942605,3.24148131,10.902972431927733,-0.5677703385468055,13.576683403380928,1.9101122470599998,4.290619569162001,-0.4086537145576,3.7778094569976566
70581,4,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca39,3/2,+,1.0,-193.7762388,Ca39,3/2,+,1.0,-193.7762388,2.86582066,9.615713669885915,-0.4848059176411833,11.99672841224473,1.6659859751117998,3.464097769007801,-0.4295616569843,3.5625677961611806
70581,8,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca39,3/2,+,1.0,-319.7048166,Ca39,3/2,+,1.0,-319.7048166,2.67342448,9.348262775770854,-0.4848202111027523,11.536867044668101,1.7180924511943,3.2801163828561,-0.5801609871769,3.497431619727268
70900,4,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,Ca39,3/2,+,1.0,-147.1715644,Ca39,3/2,+,1.0,-147.1715644,3.38735426,10.420299967410166,-0.0860134601414996,13.721640767268667,1.8412076787629,4.273330567536098,-0.3593119446284001,3.796946359545874
71002,10,-0.342593163735,-0.346865926419,-0.347309835201,-0.268241072781,2.707874004087,0.623427297399,0.038587877502,-1.117972478223,1.038336127186,0.610183356068,-0.851658428857,-0.73833603083,-0.479695284629,-0.625610805806,0.972413955265,-2.477315745748,-0.552231784839,Ca39,3/2,+,1.0,-310.8703756,Ca39,3/2,+,1.0,-310.8703756,2.72240184,9.13220001205095,-0.5527373428206283,11.301864509230322,1.679036573433,3.8732782183883003,-0.4003300699582,3.463672241888704
72022,6,-0.352964811908,-0.345878158666,-0.348650874617,-0.259188015273,2.591222973232,1.243181605444,-0.06061504745,-1.264474660908,0.931408903225,0.523429155471,-0.871627110379,-0.700410947142,-0.581058153362,-0.487059477925,0.940873671799,-0.786868763659,-0.404603795078,Ca39,3/2,+,1.0,-234.5834648,Ca39,3/2,+,1.0,-234.5834648,2.94170512,9.777434554264495,-0.3701329588211643,12.34900671544333,1.8547052770263002,4.088422965464701,-0.3804339594007,3.611671026746945
72276,4,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,Ca39,3/2,+,1.0,-171.7783258,Ca39,3/2,+,1.0,-171.7783258,3.11077519,9.918441916740264,-0.197353109321414,12.83186399741885,1.9117201018826,3.9293834333809,-0.2982179560231,3.677910396871959
72297,4,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca39,3/2,+,1.0,-138.7535451,Ca39,3/2,+,1.0,-138.7535451,3.11860012,10.343971447074257,-0.7854711051459877,12.67710046192827,1.8422280826383999,3.7236190883868,-0.37536039284449996,3.65681027015735
72297,6,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca39,3/2,+,1.0,-203.3470494,Ca39,3/2,+,1.0,-203.3470494,2.98185755,10.617557826293504,-1.0408607187661971,12.558554657527306,1.9181660703745,3.3451849447870012,-0.4081422053728999,3.6405652785697042
72468,4,-0.333385736559,-0.336707072072,-0.331826865235,-0.246599089748,2.498040801875,0.614182696392,0.054890222855,-1.102561991366,0.743749433332,0.56372826728,-0.718259971294,-0.724977376792,-0.36625386755,-0.793133538727,1.029977370424,1.554155846585,0.321758294428,Ca39,3/2,+,1.0,-186.5407546,Ca39,3/2,+,1.0,-186.5407546,3.01881309,9.8099239757044,-0.3022572276734309,12.52647983803097,1.7615489539565,4.097689281214599,-0.3668698586207,3.6361574124384344
72575,8,-0.33538897766,-0.332074780186,-0.335937456488,-0.230422039075,2.398642118251,1.495523542425,-0.002584867627,-1.217615496582,0.760998722841,0.215532587232,-0.81579158355,-0.756369841417,-0.449727472893,-0.71748829064,0.934301169089,3.901864559258,0.800805327777,Ca39,3/2,+,1.0,-245.9947936,Ca39,3/2,+,1.0,-245.9947936,3.1871252,11.231452610196824,-1.0074233730856552,13.411154437111168,1.9204701729956,3.7945410211967996,-0.5335331618897999,3.755837500093843
73143,10,-0.336016290396,-0.333550426378,-0.338181545527,-0.259228190333,2.402999071483,1.134684595796,-0.013430956944,-1.082839355663,0.955503653971,0.504694234013,-0.791069995226,-0.732904463403,-0.436812196566,-0.722872804338,1.031446814008,-2.552335384799,-0.71287038651,Ca39,3/2,+,1.0,-261.58557890000003,Ca39,3/2,+,1.0,-261.58557890000003,2.93717312,10.30053214793308,-0.8536183120189449,12.384086955914135,1.8451968206684999,4.012021250685001,-0.4004515646697,3.6165242769701043
