Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
24111,6,-0.347389784031,-0.352137646931,-0.346436021317,-0.255202894287,2.789459639443,1.016714226466,-0.025814968845,-1.173114194817,0.843037170003,0.567857783434,-0.875215889135,-0.738656850867,-0.534748542359,-0.608230254267,0.923811002799,-0.401198370376,0.171126088353,Ca37,3/2,+,1.0,-239.8368013,Ca37,3/2,+,1.0,-239.8368013,2.79322272,9.37061425342029,-0.542496735194165,11.621340238226127,1.394080591144,-4.010093784011901,-0.3922506281562998,3.511125336445016
25266,4,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,Ca37,3/2,+,1.0,-140.4495311,Ca37,3/2,+,1.0,-140.4495311,3.03947809,9.840947094076446,-0.4920872123240466,12.3883379717524,1.3591045097425998,-4.0579038268391,-0.3489315199168,3.6187012672715055
26807,4,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,Ca37,3/2,+,1.0,-137.9267693,Ca37,3/2,+,1.0,-137.9267693,3.05503566,9.734722306207344,-0.0982579764980105,12.691499989709333,1.4685873003835002,-4.1811315427369,-0.3609448312560998,3.660349830236085
27641,6,-0.332965845739,-0.329169170966,-0.333919121534,-0.231783350113,2.267998871741,1.180126152521,-0.018407669941,-1.138716665248,0.752349756619,0.215572570333,-0.788350300063,-0.738825081814,-0.48741127838,-0.700051394556,0.956280474016,1.190193161933,-0.015094917912,Ca37,3/2,+,1.0,-143.2598805,Ca37,3/2,+,1.0,-143.2598805,3.47769297,11.447848726559524,-0.5045323015638341,14.42100939499569,1.6564777756301,-2.466791522640099,-0.4166416076746,3.889430586216405
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,Ca37,3/2,+,1.0,-187.1839393,Ca37,3/2,+,1.0,-187.1839393,2.90635244,9.418785008178162,-0.2918011262780728,12.033336321900089,1.1557869189552006,-4.392377781040498,-0.386826287827,3.5693132689496574
29919,6,-0.327434455367,-0.323362019428,-0.323514633071,-0.243432844874,2.232625093772,0.582155586536,0.025101828698,-1.019549310443,0.885366660652,0.291211868397,-0.742253531546,-0.714088167013,-0.440268730193,-0.691142585456,0.907257365461,-0.914417821492,-0.238505739068,Ca37,3/2,+,1.0,-169.91041570000002,Ca37,3/2,+,1.0,-169.91041570000002,3.18400131,10.607409845562632,-0.4889261689035492,13.302484986659081,1.5733216037405,-1.8508446702922,-0.3806326740642001,3.742879356412531
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,Ca37,3/2,+,1.0,-117.828285,Ca37,3/2,+,1.0,-117.828285,3.40989557,10.38709793098524,-0.1140678228748468,13.682925678110394,1.5422054606767,-4.269837020503101,-0.31552532479639994,3.7933608539276085
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,Ca37,3/2,+,1.0,-157.820264,Ca37,3/2,+,1.0,-157.820264,3.09822813,9.654771061555262,0.0238976202841532,12.776896811839414,1.1716541691171003,-4.243018293311402,-0.3658555245963999,3.6719964190940346
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,Ca37,3/2,+,1.0,-119.1955868,Ca37,3/2,+,1.0,-119.1955868,3.36684271,10.1996510642261,-0.0120972258459469,13.554396548380153,1.5199735846412001,-4.5122042062409005,-0.3067575147897999,3.7763815271209227
35191,6,-0.357145641546,-0.352266291572,-0.351523358776,-0.248428814597,2.674295486345,1.073799809763,-0.108617929356,-1.339075265809,0.88419069826,0.335918994882,-0.913698472226,-0.747966825878,-0.776217881207,-0.303108427328,0.820134997756,1.263110607899,0.180646677536,Ca37,3/2,+,1.0,-171.92957560000002,Ca37,3/2,+,1.0,-171.92957560000002,3.14074706,10.47544294307775,-0.5125304743615939,13.103659528716157,1.5211123407083997,-3.6644674403133,-0.42915158145419996,3.716223946254606
35448,8,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,Ca37,3/2,+,1.0,-195.7568498,Ca37,3/2,+,1.0,-195.7568498,3.17744715,11.082438473077737,-0.8593482067701607,13.400537416307575,1.6396752691427998,-2.2506862137965973,-0.37905056328590014,3.7559550458315627
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,Ca37,3/2,+,1.0,-98.6952301,Ca37,3/2,+,1.0,-98.6952301,3.34057462,10.397658152619773,-0.2569362800840035,13.481296492535769,1.4928863114079998,-3.4327903897734986,-0.37579335315499984,3.766690507930771
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,Ca37,3/2,+,1.0,-180.7436035,Ca37,3/2,+,1.0,-180.7436035,2.85144659,9.271588123773038,-0.5361991721184218,11.586835541654615,1.2081781607718998,-3.8882842381885023,-0.3951017691519999,3.5062082698628463
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,Ca37,3/2,+,1.0,-148.5453581,Ca37,3/2,+,1.0,-148.5453581,3.16248783,9.939947825367785,-0.0586601848177108,13.043775470550074,1.2304471112320998,-4.202449367661599,-0.4053474100890999,3.7081580819255904
46516,6,-0.325189570099,-0.324537339874,-0.330046814285,-0.239937316517,2.194887559602,0.478179452408,0.012902815294,-0.914639867946,0.898464430779,0.21592589001,-0.808121251221,-0.748082402393,-0.45984137658,-0.702149285053,0.968102133771,-3.919386105424,-1.05278562229,Ca37,3/2,+,1.0,-152.449443,Ca37,3/2,+,1.0,-152.449443,3.25802531,10.80769888250254,-0.5035650020178062,13.562159190484733,1.5434157902852004,-2.0959131865419005,-0.37544185737110003,3.7774091756764627
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,Ca37,3/2,+,1.0,-128.6853275,Ca37,3/2,+,1.0,-128.6853275,3.3469277,10.177366378194767,0.0105368618218903,13.534830940016658,1.3692518037097,-4.287206932224899,-0.3557633806270999,3.77379011472772
51353,6,-0.343195083402,-0.340198610353,-0.337406159088,-0.265278275681,2.587156345213,0.638467008885,0.058449143508,-1.179923866405,0.997644948971,0.624738428254,-0.743175483425,-0.718817330793,-0.459781373781,-0.62947997138,1.04005698853,0.361611032932,0.00679438014,Ca37,3/2,+,1.0,-226.6541191,Ca37,3/2,+,1.0,-226.6541191,2.96590594,9.496359049520269,-0.2917463565501858,12.170518632970081,1.2642919249344,-4.414538178930204,-0.3597022219737002,3.5884787198714276
51798,8,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,Ca37,3/2,+,1.0,-259.9963681,Ca37,3/2,+,1.0,-259.9963681,2.90435566,9.542678180612215,-0.2205819700549885,12.226451870557227,1.1200873084042,-3.739314083602798,-0.4430931443446998,3.5962637223314458
51962,10,-0.341240008233,-0.343868243897,-0.340738508849,-0.257287471337,2.621337290671,0.459357141368,0.019254038073,-1.217323519243,0.920988942186,0.50211219282,-0.856449938288,-0.795195885776,-0.455637498705,-0.742309489139,0.956920647579,-2.477548599816,-0.520315715585,Ca37,3/2,+,1.0,-316.5355107,Ca37,3/2,+,1.0,-316.5355107,2.49228929,8.243572108500947,-0.3106126194368988,10.425248779064049,1.2327730779354003,-3.806721500664101,-0.4970496597216,3.3364516584335595
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,Ca37,3/2,+,1.0,-145.08057259999998,Ca37,3/2,+,1.0,-145.08057259999998,3.14994575,9.846314539776271,-0.0832436964558304,12.91301659332044,1.4419955480284004,-4.634277592236801,-0.3324365388935999,3.6904847220006807
54793,6,-0.3457648926,-0.347354680196,-0.345348794876,-0.252171093211,2.56434619712,0.40580532715,-0.184461411956,-1.348728146719,0.9284816226,0.350679704262,-0.920091471566,-0.763646254136,-0.784149006267,-0.297981825055,0.767287628052,-1.982848304102,-0.5659229922,Ca37,3/2,+,1.0,-190.051886,Ca37,3/2,+,1.0,-190.051886,2.81802762,9.33499779764981,-0.5076447774839453,11.645380640165866,1.3456391689262999,-3.4755089665947017,-0.4452959266452,3.51454713016711
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca37,3/2,+,1.0,-129.9211319,Ca37,3/2,+,1.0,-129.9211319,3.17061388,10.062443147782648,-0.2420979522431563,12.990959075539491,1.3494595911024996,-4.381643745741801,-0.38613062083979977,3.701029581824427
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca37,3/2,+,1.0,-240.8134951,Ca37,3/2,+,1.0,-240.8134951,2.94382228,10.27552966554578,-0.6910479509746161,12.528303994571166,1.4374710317222998,-3.3321912192321,-0.4879232186037998,3.637989126505351
55703,10,-0.319001611137,-0.326250812445,-0.321444956243,-0.265600685713,2.278559453762,0.718006416691,0.053482822718,-1.139698519893,0.969048880079,0.621757664494,-0.813914459458,-0.778151292064,-0.41440633358,-0.809483964305,1.00605406811,0.0010284706,-0.143078014063,Ca37,3/2,+,1.0,-264.6756361,Ca37,3/2,+,1.0,-264.6756361,2.73037208,9.38422125995812,-0.4851007146125666,11.629492625345552,1.3061839085428,-3.8667374845402023,-0.4320693459648004,3.5122860810796084
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,Ca37,3/2,+,1.0,-153.26545769999998,Ca37,3/2,+,1.0,-153.26545769999998,3.20011534,9.88698013588728,0.0654692286943287,13.152564704581609,1.3591439342360998,-4.916110193154002,-0.3605381221643,3.7227980867328285
61043,6,-0.34029762555,-0.340419692478,-0.336229497499,-0.2387531911,2.504829101874,0.74529152205,0.062250007235,-0.988506986579,0.720316343546,0.414651878938,-0.788161134361,-0.746426820154,-0.423797174268,-0.755547470603,0.993561474121,3.65192502128,0.739171251547,Ca37,3/2,+,1.0,-199.2104807,Ca37,3/2,+,1.0,-199.2104807,3.16286511,10.444851209800776,-0.3081796609241972,13.299536658876578,1.4129111666138,-3.305697204639501,-0.3829499019498999,3.7424854774436436
61644,8,-0.326960423408,-0.335916756682,-0.333557580948,-0.242914625132,2.460463302429,1.141558019621,0.072555097819,-1.058803018268,0.759387304855,0.490109806559,-0.71388121136,-0.679659747709,-0.369226728325,-0.697972700549,0.992980303409,1.794156629976,0.252357363739,Ca37,3/2,+,1.0,-195.8931982,Ca37,3/2,+,1.0,-195.8931982,3.35702543,11.377330607387147,-0.814557804552073,13.919798232835074,1.5940528695840994,-2.5321620813607026,-0.3951681678372999,3.8244554021239514
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,Ca37,3/2,+,1.0,-152.2635565,Ca37,3/2,+,1.0,-152.2635565,3.07128608,9.789203669724149,-0.2282891609170023,12.632200588807146,1.2442902503316002,-4.3972031376299014,-0.35146084540839984,3.6522406107493994
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,Ca37,3/2,+,1.0,-121.781688,Ca37,3/2,+,1.0,-121.781688,3.17899736,9.997997955479397,-0.2133334718438193,12.963661843635577,1.3327296604132997,-4.047157695680698,-0.3910502438157999,3.6973399537553453
64423,6,-0.328747385056,-0.328731624805,-0.3230037579,-0.251626485837,2.320512018546,0.993237948406,0.078916988731,-1.11004312721,0.790533718215,0.616537697965,-0.755640792094,-0.749707158741,-0.450878212716,-0.695750522376,0.980184643375,2.36207962815,0.333133836815,Ca37,3/2,+,1.0,-179.8630625,Ca37,3/2,+,1.0,-179.8630625,3.16940898,10.481688370703468,-0.3421092732003058,13.308988077503162,1.5367360653396995,-3.3796580172511,-0.3412033516022001,3.743747983973168
67939,4,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,Ca37,3/2,+,1.0,-132.5564483,Ca37,3/2,+,1.0,-132.5564483,3.14857796,10.02171120438054,-0.3863610467795698,12.783928117600972,1.3964173367248003,-4.377652067616201,-0.3771038391491998,3.6729537170513016
68107,4,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,Ca37,3/2,+,1.0,-122.9943912,Ca37,3/2,+,1.0,-122.9943912,3.13867801,10.18874026314821,-0.5823863604875443,12.745031912660664,1.4787349684987,-3.7420131626075026,-0.3775473958138998,3.6676549459648826
69009,4,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,Ca37,3/2,+,1.0,-129.5121805,Ca37,3/2,+,1.0,-129.5121805,3.30254796,10.350156612879832,-0.2538077848644929,13.398896788015339,1.4265205314185,-4.405071166598795,-0.3727995959824999,3.7557366358698983
69721,6,-0.326787313654,-0.331176175236,-0.332978609884,-0.252435384264,2.37841200977,1.409355220744,0.016125544303,-1.247989748171,0.92706684153,0.415651302023,-0.785300886248,-0.729953719345,-0.469025914902,-0.640396055839,0.932543945364,2.277233344902,0.356729368867,Ca37,3/2,+,1.0,-180.0178028,Ca37,3/2,+,1.0,-180.0178028,3.24927294,10.78337167107826,-0.4294791127922018,13.60316549828606,1.520009985391,-3.8720360378397984,-0.41995625050469987,3.782833116631774
70581,4,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca37,3/2,+,1.0,-172.0296316,Ca37,3/2,+,1.0,-172.0296316,2.91776458,9.400615631062102,-0.3878581205465619,11.93052209051554,1.2038356584018999,-3.9121887592062006,-0.4188413677561998,3.5548815705330523
70581,8,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca37,3/2,+,1.0,-290.1970753,Ca37,3/2,+,1.0,-290.1970753,2.72659077,9.111633859473658,-0.3284442862318578,11.5097803432418,1.3100855132156999,-3.501685226404202,-0.5660290891491999,3.495202602602859
70900,4,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,Ca37,3/2,+,1.0,-129.8399382,Ca37,3/2,+,1.0,-129.8399382,3.36572036,10.269649646285076,0.006497164023597,13.641867170308673,1.4024104137967,-4.395174181158502,-0.37055823780179986,3.7879450973197426
71002,10,-0.342593163735,-0.346865926419,-0.347309835201,-0.268241072781,2.707874004087,0.623427297399,0.038587877502,-1.117972478223,1.038336127186,0.610183356068,-0.851658428857,-0.73833603083,-0.479695284629,-0.625610805806,0.972413955265,-2.477315745748,-0.552231784839,Ca37,3/2,+,1.0,-279.7431232,Ca37,3/2,+,1.0,-279.7431232,2.75164412,9.062911692533334,-0.4804241671124275,11.334131645420905,1.2387013769937,-4.352090585367999,-0.4017600527956,3.4699845151557818
72022,6,-0.352964811908,-0.345878158666,-0.348650874617,-0.259188015273,2.591222973232,1.243181605444,-0.06061504745,-1.264474660908,0.931408903225,0.523429155471,-0.871627110379,-0.700410947142,-0.581058153362,-0.487059477925,0.940873671799,-0.786868763659,-0.404603795078,Ca37,3/2,+,1.0,-210.9405198,Ca37,3/2,+,1.0,-210.9405198,2.94872195,9.654004516346616,-0.2942563053494512,12.308470160997164,1.4291969163044997,-4.4028135497994985,-0.3926413670766999,3.6076489644915792
72276,4,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,Ca37,3/2,+,1.0,-152.0649622,Ca37,3/2,+,1.0,-152.0649622,3.09005239,9.778811332860176,-0.1636146310242147,12.705249091835961,1.4558698003797002,-4.422365231767397,-0.3221313395624998,3.6622274617827824
72297,4,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca37,3/2,+,1.0,-119.4751903,Ca37,3/2,+,1.0,-119.4751903,3.14819777,10.186565760801775,-0.6403891552267659,12.69437437557501,1.4009588208559003,-3.6056282897611003,-0.38160102803170004,3.660742447315163
72297,6,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca37,3/2,+,1.0,-179.6808974,Ca37,3/2,+,1.0,-179.6808974,3.06137954,10.40117346038966,-0.7930361119924001,12.669516888397261,1.5391706199462996,-2.4110807144204998,-0.4181631478044002,3.65734572858477
72468,4,-0.333385736559,-0.336707072072,-0.331826865235,-0.246599089748,2.498040801875,0.614182696392,0.054890222855,-1.102561991366,0.743749433332,0.56372826728,-0.718259971294,-0.724977376792,-0.36625386755,-0.793133538727,1.029977370424,1.554155846585,0.321758294428,Ca37,3/2,+,1.0,-163.9820616,Ca37,3/2,+,1.0,-163.9820616,3.04156391,9.666228681434603,-0.2149208076621442,12.49287178377246,1.2587051334921,-4.404637205475799,-0.36007458288149996,3.633116110692371
72575,8,-0.33538897766,-0.332074780186,-0.335937456488,-0.230422039075,2.398642118251,1.495523542425,-0.002584867627,-1.217615496582,0.760998722841,0.215532587232,-0.81579158355,-0.756369841417,-0.449727472893,-0.71748829064,0.934301169089,3.901864559258,0.800805327777,Ca37,3/2,+,1.0,-221.9208825,Ca37,3/2,+,1.0,-221.9208825,3.21667792,11.039709943045736,-0.7778388511048875,13.47854901194085,1.5820112918148,-3.1633800023011993,-0.5381459630633,3.766325782767716
73143,10,-0.336016290396,-0.333550426378,-0.338181545527,-0.259228190333,2.402999071483,1.134684595796,-0.013430956944,-1.082839355663,0.955503653971,0.504694234013,-0.791069995226,-0.732904463403,-0.436812196566,-0.722872804338,1.031446814008,-2.552335384799,-0.71287038651,Ca37,3/2,+,1.0,-235.2120382,Ca37,3/2,+,1.0,-235.2120382,2.97247125,10.226112572457344,-0.7361274140676013,12.462456408389743,1.4758561573376998,-3.548874212376198,-0.4228839701023,3.6289278441972006
