Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
29919,6,-0.327434455367,-0.323362019428,-0.323514633071,-0.243432844874,2.232625093772,0.582155586536,0.025101828698,-1.019549310443,0.885366660652,0.291211868397,-0.742253531546,-0.714088167013,-0.440268730193,-0.691142585456,0.907257365461,-0.914417821492,-0.238505739068,Ca43,7/2,-,1.0,-205.092684,Ca43,7/2,-,1.0,-205.092684,13.1493014,0.1304707965789627,0.0072710044097508,13.287043200988714,-2.1472675851074006,-1.8945706241752003,-0.4386283292850001,3.7362018268542068
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,Ca43,7/2,-,1.0,-145.91963299999998,Ca43,7/2,-,1.0,-145.91963299999998,13.7324636,0.0528102424567768,0.006479251240448,13.791753093697226,-2.1940236301366003,-2.4648820692353994,-0.23148199436159989,3.803145275123897
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,Ca43,7/2,-,1.0,-194.055485,Ca43,7/2,-,1.0,-194.055485,12.7622454,0.138806393798587,0.0094367757388176,12.910488569537405,-2.2197500895185,-2.233237287281301,-0.2710830194045,3.685464619222033
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,Ca43,7/2,-,1.0,-148.537188,Ca43,7/2,-,1.0,-148.537188,13.6740325,0.0659326972097198,0.006293388729066,13.746258585938785,-2.2250559261471,-2.5110886474568,-0.21858351650110008,3.797159395645485
35191,6,-0.357145641546,-0.352266291572,-0.351523358776,-0.248428814597,2.674295486345,1.073799809763,-0.108617929356,-1.339075265809,0.88419069826,0.335918994882,-0.913698472226,-0.747966825878,-0.776217881207,-0.303108427328,0.820134997756,1.263110607899,0.180646677536,Ca43,7/2,-,1.0,-207.603262,Ca43,7/2,-,1.0,-207.603262,12.9887989,0.0914685177919711,0.006084647183482,13.086352064975454,-2.0898090901747,-1.8624081539662003,-0.4399179976346001,3.709246952546494
35448,8,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,Ca43,7/2,-,1.0,-236.510453,Ca43,7/2,-,1.0,-236.510453,13.1918632,0.0822946153987925,0.0052803149624846,13.279438130361278,-2.0817937857580002,-1.7482915091129,-0.4913896345604002,3.735183933939703
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,Ca43,7/2,-,1.0,-121.998931,Ca43,7/2,-,1.0,-121.998931,13.4276547,0.0804530854516322,0.0079735657903362,13.516081351241969,-2.2147158231548003,-2.2632604029879997,-0.2857679379135002,3.766728320604231
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,Ca43,7/2,-,1.0,-228.902969,Ca43,7/2,-,1.0,-228.902969,11.545384,0.1106666165671942,0.0084205676164281,11.664471184183622,-2.2851745716116003,-2.0140006397228003,-0.2317983594574,3.512354206822487
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,Ca43,7/2,-,1.0,-185.054591,Ca43,7/2,-,1.0,-185.054591,13.041,0.0799871676790359,0.0074704658461387,13.128457633525175,-2.2404833511530002,-2.1013286247859,-0.29460898267860014,3.7149183737365177
46516,6,-0.325189570099,-0.324537339874,-0.330046814285,-0.239937316517,2.194887559602,0.478179452408,0.012902815294,-0.914639867946,0.898464430779,0.21592589001,-0.808121251221,-0.748082402393,-0.45984137658,-0.702149285053,0.968102133771,-3.919386105424,-1.05278562229,Ca43,7/2,-,1.0,-188.050683,Ca43,7/2,-,1.0,-188.050683,13.4129965,0.1090924102833258,0.0070502148582254,13.529139125141551,-2.2084300948422,-2.0129395134937003,-0.43766233058100007,3.768461226434677
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,Ca43,7/2,-,1.0,-157.576577,Ca43,7/2,-,1.0,-157.576577,13.5644436,0.090538559144401,0.0071487741333338,13.662130933277735,-2.203653723592099,-2.3353447455212,-0.2798919524413001,3.7860654805850538
51353,6,-0.343195083402,-0.340198610353,-0.337406159088,-0.265278275681,2.587156345213,0.638467008885,0.058449143508,-1.179923866405,0.997644948971,0.624738428254,-0.743175483425,-0.718817330793,-0.459781373781,-0.62947997138,1.04005698853,0.361611032932,0.00679438014,Ca43,7/2,-,1.0,-277.450182,Ca43,7/2,-,1.0,-277.450182,12.085688,0.1331029767318058,0.0069132697497425,12.225704246481548,-2.0575093585952997,-2.0736541112176012,-0.34068102296959996,3.5913597893390667
51798,8,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,Ca43,7/2,-,1.0,-315.476384,Ca43,7/2,-,1.0,-315.476384,12.1683883,0.1293096437498903,0.0054570729402908,12.30315501669018,-1.9634319735962,-1.5894566638738998,-0.5839493848371002,3.602126581158716
51962,10,-0.341240008233,-0.343868243897,-0.340738508849,-0.257287471337,2.621337290671,0.459357141368,0.019254038073,-1.217323519243,0.920988942186,0.50211219282,-0.856449938288,-0.795195885776,-0.455637498705,-0.742309489139,0.956920647579,-2.477548599816,-0.520315715585,Ca43,7/2,-,1.0,-388.873346,Ca43,7/2,-,1.0,-388.873346,10.3959602,0.0458198317619823,0.0029827456275989,10.44476277738958,-2.1463322884887,-1.7015830021726004,-0.49027273344300043,3.334205102777809
52622,4,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,Ca43,7/2,-,1.0,-113.493432,Ca43,7/2,-,1.0,-113.493432,13.5062984,0.0707934611009883,0.0092786678197267,13.586370528920716,-2.247609323992601,-2.0637383528198,-0.3157168027788002,3.776047062593462
