Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
25266,4,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,Ca41,7/2,-,1.0,-169.79756799999998,Ca41,7/2,-,1.0,-169.79756799999998,12.3628895,0.0255251928,0.0,12.3884146928,-2.565108,-5.374282,-0.222502,3.615532544840386
26807,4,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,Ca41,7/2,-,1.0,-163.074987,Ca41,7/2,-,1.0,-163.074987,12.8333444,0.0214278195,0.0,12.8547722195,-2.492436,-5.399264,-0.247295,3.679460980836731
27641,6,-0.332965845739,-0.329169170966,-0.333919121534,-0.231783350113,2.267998871741,1.180126152521,-0.018407669941,-1.138716665248,0.752349756619,0.215572570333,-0.788350300063,-0.738825081814,-0.48741127838,-0.700051394556,0.956280474016,1.190193161933,-0.015094917912,Ca41,7/2,-,1.0,-167.266025,Ca41,7/2,-,1.0,-167.266025,14.3511582,0.0285453223,0.0,14.3797035223,-2.369247,-5.461587,-0.511716,3.8811550358495084
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,Ca41,7/2,-,1.0,-222.690174,Ca41,7/2,-,1.0,-222.690174,12.0047589,0.0337327369,0.0,12.0384916369,-2.608677,-5.325578,-0.249819,3.5668126565464577
29919,6,-0.327434455367,-0.323362019428,-0.323514633071,-0.243432844874,2.232625093772,0.582155586536,0.025101828698,-1.019549310443,0.885366660652,0.291211868397,-0.742253531546,-0.714088167013,-0.440268730193,-0.691142585456,0.907257365461,-0.914417821492,-0.238505739068,Ca41,7/2,-,1.0,-198.092795,Ca41,7/2,-,1.0,-198.092795,13.1712678,0.0375454807,0.0,13.208813280700001,-2.409663,-5.385181,-0.459032,3.7272609474921397
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,Ca41,7/2,-,1.0,-142.482144,Ca41,7/2,-,1.0,-142.482144,13.7561734,0.0134334486,0.0,13.7696068486,-2.479751,-6.063022,-0.234778,3.801745354255069
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,Ca41,7/2,-,1.0,-187.607748,Ca41,7/2,-,1.0,-187.607748,12.7770668,0.0431220907,0.0,12.8201888907,-2.570531,-5.928391,-0.27339,3.674758465627367
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,Ca41,7/2,-,1.0,-144.136244,Ca41,7/2,-,1.0,-144.136244,13.7015666,0.018114613,0.0,13.719681213,-2.488843,-6.139201,-0.222391,3.7951735273897556
35191,6,-0.357145641546,-0.352266291572,-0.351523358776,-0.248428814597,2.674295486345,1.073799809763,-0.108617929356,-1.339075265809,0.88419069826,0.335918994882,-0.913698472226,-0.747966825878,-0.776217881207,-0.303108427328,0.820134997756,1.263110607899,0.180646677536,Ca41,7/2,-,1.0,-200.609201,Ca41,7/2,-,1.0,-200.609201,13.023424,0.0276226034,0.0,13.0510466034,-2.396934,-5.227786,-0.457241,3.70603662871807
35448,8,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,Ca41,7/2,-,1.0,-227.205642,Ca41,7/2,-,1.0,-227.205642,13.2160839,0.024663171,0.0,13.240747071,-2.340151,-5.14693,-0.515103,3.7315423032574615
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,Ca41,7/2,-,1.0,-119.637227,Ca41,7/2,-,1.0,-119.637227,13.4491422,0.0217628973,0.0,13.470905097300001,-2.510579,-5.728897,-0.289375,3.762255438869084
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,Ca41,7/2,-,1.0,-218.831794,Ca41,7/2,-,1.0,-218.831794,11.5618485,0.0353547428,0.0,11.5972032428,-2.651724,-5.035901,-0.236888,3.50440638807773
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,Ca41,7/2,-,1.0,-177.148488,Ca41,7/2,-,1.0,-177.148488,13.0598321,0.0229037594,0.0,13.0827358594,-2.545509,-5.457227,-0.297763,3.710309522047992
46516,6,-0.325189570099,-0.324537339874,-0.330046814285,-0.239937316517,2.194887559602,0.478179452408,0.012902815294,-0.914639867946,0.898464430779,0.21592589001,-0.808121251221,-0.748082402393,-0.45984137658,-0.702149285053,0.968102133771,-3.919386105424,-1.05278562229,Ca41,7/2,-,1.0,-180.091304,Ca41,7/2,-,1.0,-180.091304,13.4427252,0.0277788537999999,0.0,13.4705040538,-2.423484,-5.466768,-0.460455,3.762202140209906
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,Ca41,7/2,-,1.0,-153.842615,Ca41,7/2,-,1.0,-153.842615,13.5817675,0.0265592159,0.0,13.6083267159,-2.533139,-6.070774,-0.282916,3.7804745212605257
51353,6,-0.343195083402,-0.340198610353,-0.337406159088,-0.265278275681,2.587156345213,0.638467008885,0.058449143508,-1.179923866405,0.997644948971,0.624738428254,-0.743175483425,-0.718817330793,-0.459781373781,-0.62947997138,1.04005698853,0.361611032932,0.00679438014,Ca41,7/2,-,1.0,-267.513682,Ca41,7/2,-,1.0,-267.513682,12.1064579,0.0418441717,0.0,12.1483020717,-2.512018,-5.652709,-0.355016,3.5821729385528
51798,8,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,Ca41,7/2,-,1.0,-301.976647,Ca41,7/2,-,1.0,-301.976647,12.1829681,0.039871423,0.0,12.222839523,-2.407843,-4.965576,-0.604271,3.59256181756139
51962,10,-0.341240008233,-0.343868243897,-0.340738508849,-0.257287471337,2.621337290671,0.459357141368,0.019254038073,-1.217323519243,0.920988942186,0.50211219282,-0.856449938288,-0.795195885776,-0.455637498705,-0.742309489139,0.956920647579,-2.477548599816,-0.520315715585,Ca41,7/2,-,1.0,-369.927761,Ca41,7/2,-,1.0,-369.927761,10.4210382,0.0139611745999999,0.0,10.4349993746,-2.503167,-4.510947,-0.508894,3.3344655140816797
52622,4,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,Ca41,7/2,-,1.0,-110.154497,Ca41,7/2,-,1.0,-110.154497,13.5334517,0.0158196726,0.0,13.5492713726,-2.481376,-5.229531,-0.319123,3.772655863261318
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,Ca41,7/2,-,1.0,-172.65209199999998,Ca41,7/2,-,1.0,-172.65209199999998,13.0536323,0.0198619806,0.0,13.0734942806,-2.513571,-5.73222,-0.229497,3.70906392107227
54793,6,-0.3457648926,-0.347354680196,-0.345348794876,-0.252171093211,2.56434619712,0.40580532715,-0.184461411956,-1.348728146719,0.9284816226,0.350679704262,-0.920091471566,-0.763646254136,-0.784149006267,-0.297981825055,0.767287628052,-1.982848304102,-0.5659229922,Ca41,7/2,-,1.0,-224.898671,Ca41,7/2,-,1.0,-224.898671,11.549442,0.0263797293,0.0,11.575821729300001,-2.462449,-5.064762,-0.427346,3.5013543978437833
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca41,7/2,-,1.0,-154.433687,Ca41,7/2,-,1.0,-154.433687,12.9958446,0.0179851706,0.0,13.0138297706,-2.519927,-5.363042,-0.27921,3.7010121130036846
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca41,7/2,-,1.0,-276.803439,Ca41,7/2,-,1.0,-276.803439,12.390241,0.0190804581,0.0,12.409321458099999,-2.35165,-4.602249,-0.598943,3.6184226325983535
55703,10,-0.319001611137,-0.326250812445,-0.321444956243,-0.265600685713,2.278559453762,0.718006416691,0.053482822718,-1.139698519893,0.969048880079,0.621757664494,-0.813914459458,-0.778151292064,-0.41440633358,-0.809483964305,1.00605406811,0.0010284706,-0.143078014063,Ca41,7/2,-,1.0,-310.237879,Ca41,7/2,-,1.0,-310.237879,11.5212177,0.017680838,0.0,11.538898538,-2.473403,-5.00872,-0.49312,3.496077720531968
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,Ca41,7/2,-,1.0,-182.900956,Ca41,7/2,-,1.0,-182.900956,13.2759112,0.0183892809,0.0,13.294300480899999,-2.5152,-5.745624,-0.258192,3.738711191159328
61043,6,-0.34029762555,-0.340419692478,-0.336229497499,-0.2387531911,2.504829101874,0.74529152205,0.062250007235,-0.988506986579,0.720316343546,0.414651878938,-0.788161134361,-0.746426820154,-0.423797174268,-0.755547470603,0.993561474121,3.65192502128,0.739171251547,Ca41,7/2,-,1.0,-230.445367,Ca41,7/2,-,1.0,-230.445367,13.2254047,0.0323318409,0.0,13.2577365409,-2.397549,-5.226524,-0.45333,3.7338180768350244
61644,8,-0.326960423408,-0.335916756682,-0.333557580948,-0.242914625132,2.460463302429,1.141558019621,0.072555097819,-1.058803018268,0.759387304855,0.490109806559,-0.71388121136,-0.679659747709,-0.369226728325,-0.697972700549,0.992980303409,1.794156629976,0.252357363739,Ca41,7/2,-,1.0,-231.556285,Ca41,7/2,-,1.0,-231.556285,13.6702295,0.0337832966,0.0,13.704012796599999,-2.370632,-5.695986,-0.513362,3.7931087100951904
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,Ca41,7/2,-,1.0,-181.71262,Ca41,7/2,-,1.0,-181.71262,12.6201977,0.0293848777,0.0,12.6495825777,-2.544876,-5.480042,-0.244197,3.651471411321743
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,Ca41,7/2,-,1.0,-146.734353,Ca41,7/2,-,1.0,-146.734353,12.9432639,0.0312136185999999,0.0,12.9744775186,-2.556203,-5.659343,-0.290333,3.695691871436254
64423,6,-0.328747385056,-0.328731624805,-0.3230037579,-0.251626485837,2.320512018546,0.993237948406,0.078916988731,-1.11004312721,0.790533718215,0.616537697965,-0.755640792094,-0.749707158741,-0.450878212716,-0.695750522376,0.980184643375,2.36207962815,0.333133836815,Ca41,7/2,-,1.0,-210.285715,Ca41,7/2,-,1.0,-210.285715,13.2280615,0.0384917676,0.0,13.2665532676,-2.388477,-5.686671,-0.386298,3.734998548540548
67939,4,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,Ca41,7/2,-,1.0,-159.47859899999995,Ca41,7/2,-,1.0,-159.47859899999995,12.7973438,0.018353088,0.0,12.815696888,-2.54958,-5.40183,-0.261482,3.674147217790817
68107,4,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,Ca41,7/2,-,1.0,-149.625983,Ca41,7/2,-,1.0,-149.625983,12.7268928,0.0130117299,0.0,12.7399045299,-2.549605,-5.265482,-0.253688,3.6638184207053714
69009,4,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,Ca41,7/2,-,1.0,-154.568904,Ca41,7/2,-,1.0,-154.568904,13.4249689,0.0061122145,0.0,13.4310811145,-2.506263,-5.395203,-0.276472,3.7569591433099188
69721,6,-0.326787313654,-0.331176175236,-0.332978609884,-0.252435384264,2.37841200977,1.409355220744,0.016125544303,-1.247989748171,0.92706684153,0.415651302023,-0.785300886248,-0.729953719345,-0.469025914902,-0.640396055839,0.932543945364,2.277233344902,0.356729368867,Ca41,7/2,-,1.0,-212.444457,Ca41,7/2,-,1.0,-212.444457,13.500121,0.0241086428,0.0,13.5242296428,-2.410418,-5.587884,-0.456803,3.7693355558771895
70581,4,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca41,7/2,-,1.0,-204.762834,Ca41,7/2,-,1.0,-204.762834,11.9311958,0.0324899979,0.0,11.9636857979,-2.641249,-4.918421,-0.280482,3.5563108255466087
70581,8,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca41,7/2,-,1.0,-333.516234,Ca41,7/2,-,1.0,-333.516234,11.5219942,0.0228511023,0.0,11.5448453023,-2.389747,-4.234286,-0.662855,3.496928107968478
70900,4,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,Ca41,7/2,-,1.0,-152.663968,Ca41,7/2,-,1.0,-152.663968,13.7347041,0.0132862319,0.0,13.7479903319,-2.52602,-5.584576,-0.296096,3.798901317736485
71002,10,-0.342593163735,-0.346865926419,-0.347309835201,-0.268241072781,2.707874004087,0.623427297399,0.038587877502,-1.117972478223,1.038336127186,0.610183356068,-0.851658428857,-0.73833603083,-0.479695284629,-0.625610805806,0.972413955265,-2.477315745748,-0.552231784839,Ca41,7/2,-,1.0,-330.834514,Ca41,7/2,-,1.0,-330.834514,11.2355104,0.0172314184,0.0,11.2527418184,-2.533341,-5.027036,-0.41248,3.454909942154788
72022,6,-0.352964811908,-0.345878158666,-0.348650874617,-0.259188015273,2.591222973232,1.243181605444,-0.06061504745,-1.264474660908,0.931408903225,0.523429155471,-0.871627110379,-0.700410947142,-0.581058153362,-0.487059477925,0.940873671799,-0.786868763659,-0.404603795078,Ca41,7/2,-,1.0,-246.716977,Ca41,7/2,-,1.0,-246.716977,12.3112241,0.0246968573,0.0,12.3359209573,-2.448177,-5.370008,-0.371649,3.6082657672765737
72276,4,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,Ca41,7/2,-,1.0,-180.954404,Ca41,7/2,-,1.0,-180.954404,12.8388876,0.0226356894,0.0,12.8615232894,-2.507854,-5.599477,-0.209701,3.680378265803666
72297,4,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca41,7/2,-,1.0,-145.66,Ca41,7/2,-,1.0,-145.66,12.5758837,0.0225563195,0.0,12.5984400195,-2.581058,-5.27672,-0.261917,3.6444616762287403
72297,6,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,Ca41,7/2,-,1.0,-211.469524,Ca41,7/2,-,1.0,-211.469524,12.4508922,0.0273053243,0.0,12.4781975243,-2.431407,-4.961636,-0.444509,3.627927564643484
72468,4,-0.333385736559,-0.336707072072,-0.331826865235,-0.246599089748,2.498040801875,0.614182696392,0.054890222855,-1.102561991366,0.743749433332,0.56372826728,-0.718259971294,-0.724977376792,-0.36625386755,-0.793133538727,1.029977370424,1.554155846585,0.321758294428,Ca41,7/2,-,1.0,-196.955972,Ca41,7/2,-,1.0,-196.955972,12.473808,0.0365123929,0.0,12.5103203929,-2.567171,-5.675437,-0.246977,3.6323520317970286
72575,8,-0.33538897766,-0.332074780186,-0.335937456488,-0.230422039075,2.398642118251,1.495523542425,-0.002584867627,-1.217615496582,0.760998722841,0.215532587232,-0.81579158355,-0.756369841417,-0.449727472893,-0.71748829064,0.934301169089,3.901864559258,0.800805327777,Ca41,7/2,-,1.0,-255.764852,Ca41,7/2,-,1.0,-255.764852,13.3654761,0.0192247554,0.0,13.3847008554,-2.327734,-4.785224,-0.679392,3.7507814846242375
73143,10,-0.336016290396,-0.333550426378,-0.338181545527,-0.259228190333,2.402999071483,1.134684595796,-0.013430956944,-1.082839355663,0.955503653971,0.504694234013,-0.791069995226,-0.732904463403,-0.436812196566,-0.722872804338,1.031446814008,-2.552335384799,-0.71287038651,Ca41,7/2,-,1.0,-276.742414,Ca41,7/2,-,1.0,-276.742414,12.299455,0.0226900156999999,0.0,12.3221450157,-2.448963,-5.326568,-0.498075,3.606356319846945
73755,4,-0.340527431985,-0.337887885183,-0.336939733691,-0.269067311981,2.423956987449,1.23649404107,-0.005611703724,-1.079451322602,1.011544562618,0.612522435378,-0.872823997473,-0.74409202703,-0.580975281641,-0.57373016888,0.89749620159,0.562005368217,-0.120067773172,Ca41,7/2,-,1.0,-173.699646,Ca41,7/2,-,1.0,-173.699646,13.2419077,0.0212239843,0.0,13.263131684300001,-2.502513,-5.870658,-0.228055,3.73454047699312
74103,4,-0.351168868841,-0.34903513724,-0.350345841539,-0.241151648002,2.695055345593,1.039566806328,-0.057760036804,-1.089572582182,0.916983236389,0.201887922741,-0.912522279009,-0.724324902266,-0.578142817379,-0.521941446818,0.915108988454,-1.257315629342,-0.001399413537,Ca41,7/2,-,1.0,-160.873542,Ca41,7/2,-,1.0,-160.873542,12.6446308,0.0093333925,0.0,12.6539641925,-2.558009,-5.086341,-0.253448,3.6520713413760144
74103,6,-0.351168868841,-0.34903513724,-0.350345841539,-0.241151648002,2.695055345593,1.039566806328,-0.057760036804,-1.089572582182,0.916983236389,0.201887922741,-0.912522279009,-0.724324902266,-0.578142817379,-0.521941446818,0.915108988454,-1.257315629342,-0.001399413537,Ca41,7/2,-,1.0,-227.920097,Ca41,7/2,-,1.0,-227.920097,12.501386,0.0088085194,0.0,12.5101945194,-2.425513,-4.729649,-0.441802,3.6323347050347663
74441,6,-0.344679919114,-0.339294049342,-0.340828797596,-0.230919769123,2.54449421294,0.611921176038,0.072771333368,-1.063250364741,0.727239956896,0.255254565154,-0.740175787912,-0.784012992179,-0.446099560424,-0.763969462784,0.958769641285,-1.817599139404,-0.316167568887,Ca41,7/2,-,1.0,-201.725115,Ca41,7/2,-,1.0,-201.725115,13.1020743,0.0348309998,0.0,13.1369052998,-2.416731,-5.264477,-0.453092,3.7176022097314285
